Hectares ,Agriblock,Variety,Soil Types,Seedrate(in Kg),LP_Mainfield(in Tonnes),Nursery,Nursery area (Cents),LP_nurseryarea(in Tonnes),DAP_20days,Weed28D_thiobencarb,Urea_40Days,Potassh_50Days,Micronutrients_70Days,Pest_60Day(in ml),30DRain( in mm),30DAI(in mm),30_50DRain( in mm),30_50DAI(in mm),51_70DRain(in mm),51_70AI(in mm),71_105DRain(in mm),71_105DAI(in mm),Min temp_D1_D30,Max temp_D1_D30,Min temp_D31_D60,Max temp_D31_D60,Min temp_D61_D90,Max temp_D61_D90,Min temp_D91_D120,Max temp_D91_D120,Inst Wind Speed_D1_D30(in Knots),Inst Wind Speed_D31_D60(in Knots),Inst Wind Speed_D61_D90(in Knots),Inst Wind Speed_D91_D120(in Knots),Wind Direction_D1_D30,Wind Direction_D31_D60,Wind Direction_D61_D90,Wind Direction_D91_D120,Relative Humidity_D1_D30,Relative Humidity_D31_D60,Relative Humidity_D61_D90,Relative Humidity_D91_D120,Trash(in bundles),Paddy yield(in Kg)
3.0,KALLAKURICHI,delux ponni,clay,75.0,37.5,wet,,3.0,120.0,6.0,81.39,,,1800.0,,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,,17.0,32.0,,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,,SE,S,88.5,95.0,81.0,84.0,,17619.0
3.0,Sankarapuram,ponmani,clay,75.0,37.5,wet,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,,W,SW,NW,72.7,91.0,83.0,81.0,300.0,17724.0
3.0,Chinnasalem,,clay,75.0,37.5,wet,,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,,272.4,,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,270.0,17508.0
3.0,Cuddalore,ponmani,CLAY,75.0,37.5,WET,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,,,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,,300.0,16581.0
3.0,Kurinjipadi,delux ponni,alluvial,75.0,37.5,wet,60.0,3.0,120.0,,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,240.0,16230.0
3.0,Panruti,CO_43,clay,75.0,37.5,wet,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,,,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,,33.5,18.0,33.0,4.0,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,270.0,17169.0
3.0,Kallakurichi,ponmani,alluvial,75.0,37.5,wet,,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,165.3,,60.0,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,,6.0,8.0,6.0,W,WNW,SE,,88.5,95.0,81.0,84.0,300.0,16389.0
3.0,Sankarapuram,delux ponni,clay,75.0,37.5,,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,,20.5,,,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,240.0,16884.0
3.0,CHINNASALEM,CO_43,clay,,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,,31.5,,6.0,8.0,10.0,E,ENE,,NNW,78.6,80.0,92.0,88.0,270.0,
3.0,Cuddalore,DELUX PONNI,alluvial,75.0,37.5,DRY,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,,72.0,78.0,,85.0,240.0,17748.0
3.0,,PONMANI,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,,187.2,270.8,167.0,,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,300.0,17589.0
3.0,PANRUTI,CO_43,alluvial,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,,,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,270.0,16359.0
3.0,Kallakurichi,PONMANI,alluvial,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,,21.5,,272.8,165.3,251.7,60.0,,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,,W,WNW,SE,S,88.5,95.0,81.0,84.0,,17649.0
3.0,Sankarapuram,delux ponni,,,37.5,dry,,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,,83.0,81.0,240.0,17508.0
3.0,,CO_43,alluvial,75.0,37.5,dry,60.0,3.0,,6.0,81.39,,45.0,1800.0,18.1,21.9,185.6,272.4,,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,270.0,
3.0,,,alluvial,75.0,37.5,dry,60.0,3.0,120.0,6.0,,,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,,4.0,10.0,8.0,10.0,,W,NNW,WSW,,,88.0,85.0,300.0,16476.0
3.0,Kurinjipadi,delux ponni,alluvial,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,,20.4,187.2,270.8,167.0,250.0,,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,,NW,S,SE,SSE,64.6,85.0,84.0,87.0,240.0,17619.0
3.0,Panruti,CO_43,alluvial,75.0,37.5,dry,,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,270.0,17508.0
3.0,Kallakurichi,DELUX PONNI,,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,WNW,SE,S,,95.0,,84.0,240.0,17169.0
3.0,Sankarapuram,ponmani,alluvial,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,300.0,16476.0
3.0,,ponmani,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,,15.5,34.0,15.0,33.0,15.0,31.5,,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,,92.0,,300.0,17619.0
3.0,Chinnasalem,ponmani,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,300.0,17508.0
3.0,Chinnasalem,ponmani,alluvial,75.0,,dry,60.0,,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,,78.6,80.0,92.0,88.0,300.0,17748.0
3.0,Chinnasalem,CO_43,,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,,60.2,64.8,18.0,31.0,15.5,34.0,,33.0,15.0,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,270.0,17169.0
3.0,CHINNASALEM,ponmani,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,,31.0,15.5,34.0,15.0,33.0,,31.5,6.0,6.0,8.0,10.0,E,ENE,NE,NNW,78.6,,92.0,88.0,300.0,17565.0
3.0,Kallakurichi,,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,WNW,SE,S,88.5,95.0,81.0,84.0,300.0,17619.0
3.0,Kallakurichi,ponmani,alluvial,,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,WNW,SE,S,,95.0,81.0,84.0,300.0,17724.0
3.0,Kallakurichi,delux ponni,alluvial,75.0,37.5,DRY,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,WNW,SE,S,88.5,95.0,81.0,84.0,240.0,17508.0
3.0,Kallakurichi,delux ponni,alluvial,,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,,272.8,165.3,251.7,,65.0,19.0,33.0,17.0,32.0,,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,,SE,S,88.5,95.0,81.0,84.0,240.0,16581.0
,Panruti,,clay,75.0,37.5,dry,60.0,3.0,,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,,20.0,35.0,18.0,30.0,,33.5,18.0,33.0,4.0,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,240.0,16230.0
3.0,PANRUTI,ponmani,alluvial,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,,20.0,35.0,18.0,30.0,17.5,33.5,,33.0,4.0,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,84.0,,300.0,17169.0
3.0,Panruti,delux ponni,,75.0,,dry,60.0,,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,4.0,12.0,ENE,NE,NNE,W,85.0,96.0,,79.0,240.0,
3.0,,CO_43,ALLUVIAL,75.0,,wet,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,17.5,33.5,18.0,33.0,4.0,12.0,,12.0,ENE,NE,NNE,W,85.0,,84.0,79.0,270.0,
3.0,Panruti,delux ponni,alluvial,75.0,37.5,dry,,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35.0,18.0,30.0,,33.5,18.0,33.0,4.0,12.0,4.0,,ENE,NE,NNE,W,85.0,96.0,84.0,79.0,240.0,17748.0
3.0,Cuddalore,delux ponni,clay,75.0,37.5,wet,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,,72.0,78.0,88.0,85.0,240.0,16359.0
3.0,Cuddalore,CO_43,,75.0,37.5,DRY,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,,,270.0,16836.0
3.0,Cuddalore,ponmani,alluvial,75.0,37.5,wet,60.0,3.0,120.0,6.0,81.39,,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,,WSW,72.0,,88.0,85.0,300.0,17619.0
3.0,CUDDALORE,,clay,75.0,37.5,wet,,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,,17649.0
3.0,Cuddalore,CO_43,alluvial,75.0,37.5,dry,60.0,3.0,120.0,,81.39,31.14,45.0,1800.0,,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,,,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,270.0,17508.0
3.0,Cuddalore,ponmani,clay,75.0,37.5,,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,,30.0,15.5,,,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,300.0,17169.0
3.0,Cuddalore,delux ponni,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34.0,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,,W,,WSW,72.0,78.0,88.0,85.0,,16476.0
3.0,KURINJIPADI,CO_43,alluvial,,37.5,wet,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,270.0,17619.0
3.0,Kurinjipadi,delux ponni,clay,75.0,37.5,wet,60.0,3.0,120.0,6.0,81.39,,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,,SSE,64.6,85.0,84.0,87.0,,17508.0
3.0,Kurinjipadi,ponmani,alluvial,75.0,37.5,wet,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,300.0,17169.0
3.0,Kurinjipadi,CO_43,clay,,37.5,wet,60.0,3.0,120.0,6.0,,31.14,45.0,,19.6,20.4,,270.8,,250.0,61.0,64.0,,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,,NW,S,SE,SSE,64.6,85.0,84.0,87.0,,17619.0
,Kurinjipadi,ponmani,alluvial,75.0,37.5,,60.0,,120.0,6.0,81.39,31.14,45.0,,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,300.0,17748.0
3.0,Kurinjipadi,delux ponni,alluvial,75.0,37.5,wet,60.0,3.0,120.0,6.0,,,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,,34.0,18.5,35.0,17.0,32.5,16.0,30.5,,4.0,10.0,6.0,NW,S,SE,SSE,,85.0,84.0,87.0,240.0,17619.0
3.0,,CO_43,CLAY,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,270.0,17508.0
3.0,Kurinjipadi,ponmani,alluvial,75.0,37.5,,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,,S,SE,,64.6,85.0,84.0,87.0,300.0,17169.0
3.0,Kurinjipadi,delux ponni,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,,61.0,64.0,19.5,34.0,18.5,35.0,17.0,,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,240.0,17565.0
3.0,Kurinjipadi,,ALLUVIAL,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,,45.0,1800.0,19.6,20.4,187.2,270.8,,250.0,61.0,64.0,19.5,34.0,18.5,,17.0,32.5,16.0,30.5,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,,84.0,87.0,270.0,17619.0
3.0,Sankarapuram,delux ponni,clay,75.0,37.5,dry,60.0,3.0,120.0,,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,,83.0,81.0,240.0,17724.0
3.0,SANKARAPURAM,ponmani,alluvial,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,300.0,17508.0
,,CO_43,clay,75.0,,DRY,60.0,,120.0,6.0,,31.14,45.0,1800.0,,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,,28.0,,34.0,16.5,35.0,10.0,12.0,10.0,,SSE,W,SW,NW,72.7,91.0,83.0,81.0,270.0,16581.0
3.0,Sankarapuram,ponmani,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,300.0,16230.0
3.0,Sankarapuram,delux ponni,clay,75.0,37.5,dry,,3.0,120.0,6.0,81.39,31.14,45.0,,18.1,21.9,185.6,272.4,166.1,250.9,60.2,,20.5,32.0,,28.0,18.0,34.0,,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,240.0,16389.0
3.0,Sankarapuram,CO_43,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,270.0,17748.0
,SANKARAPURAM,ponmani,alluvial,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,,SSE,W,SW,NW,72.7,91.0,83.0,81.0,300.0,17589.0
3.0,,delux ponni,clay,75.0,37.5,,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,240.0,17565.0
3.0,Sankarapuram,CO_43,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,,16359.0
3.0,SANKARAPURAM,delux ponni,alluvial,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,,16836.0
3.0,,ponmani,CLAY,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,,,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,,NW,72.7,91.0,83.0,81.0,300.0,17619.0
3.0,Sankarapuram,ponmani,clay,,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,,91.0,83.0,81.0,300.0,17649.0
3.0,Sankarapuram,ponmani,alluvial,75.0,37.5,dry,,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,300.0,
3.0,Sankarapuram,ponmani,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,,10.0,12.0,10.0,12.0,SSE,,SW,NW,72.7,91.0,83.0,81.0,,17169.0
3.0,Sankarapuram,CO_43,clay,,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,,18.1,21.9,185.6,272.4,166.1,250.9,,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,,16476.0
3.0,Sankarapuram,ponmani,CLAY,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,,45.0,1800.0,18.1,,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,,28.0,18.0,34.0,16.5,35.0,,12.0,10.0,12.0,SSE,W,,NW,72.7,91.0,83.0,,300.0,17508.0
3.0,Sankarapuram,ponmani,ALLUVIAL,75.0,37.5,dry,60.0,3.0,,6.0,81.39,31.14,,1800.0,18.1,21.9,185.6,,166.1,250.9,60.2,,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,,SW,NW,72.7,91.0,83.0,81.0,300.0,17619.0
3.0,Sankarapuram,ponmani,clay,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,,60.2,64.8,20.5,32.0,17.5,28.0,18.0,,,35.0,10.0,,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,300.0,17508.0
3.0,Sankarapuram,delux ponni,clay,75.0,37.5,dry,60.0,3.0,120.0,,81.39,31.14,45.0,1800.0,,21.9,185.6,,166.1,250.9,,64.8,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,240.0,17169.0
3.0,Sankarapuram,delux ponni,ALLUVIAL,75.0,37.5,,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32.0,17.5,,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,91.0,83.0,81.0,240.0,17748.0
3.0,CUDDALORE,delux ponni,alluvial,75.0,,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,,250.0,61.0,64.0,18.5,,16.0,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,,W,NNW,WSW,72.0,78.0,88.0,85.0,240.0,17619.0
3.0,Kurinjipadi,ponmani,ALLUVIAL,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34.0,18.5,35.0,17.0,32.5,16.0,,10.0,4.0,10.0,6.0,NW,S,SE,SSE,64.6,85.0,84.0,87.0,300.0,17508.0
3.0,Panruti,delux ponni,alluvial,75.0,37.5,dry,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.5,21.5,185.2,272.8,,251.7,60.0,65.0,20.0,35.0,18.0,,17.5,33.5,18.0,,4.0,12.0,,12.0,ENE,NE,NNE,W,85.0,96.0,,79.0,240.0,17169.0
,Kallakurichi,CO_43,alluvial,75.0,37.5,wet,60.0,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,,21.5,,272.8,165.3,251.7,60.0,65.0,19.0,33.0,17.0,32.0,16.5,31.5,15.5,32.5,8.0,6.0,8.0,6.0,W,WNW,SE,S,88.5,95.0,81.0,84.0,270.0,17565.0
3.0,Sankarapuram,DELUX PONNI,alluvial,75.0,37.5,wet,,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,,166.1,250.9,60.2,,20.5,32.0,17.5,28.0,18.0,34.0,16.5,35.0,10.0,12.0,10.0,12.0,SSE,W,SW,NW,72.7,,83.0,,240.0,17619.0
,,DELUX PONNI,alluvial,75.0,37.5,wet,,3.0,120.0,6.0,81.39,31.14,45.0,1800.0,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31.0,15.5,34.0,15.0,33.0,15.0,31.5,6.0,6.0,8.0,,E,ENE,NE,NNW,78.6,80.0,92.0,88.0,240.0,17724.0
3.0,Cuddalore,CO_43,clay,75.0,37.5,wet,,3.0,120.0,6.0,81.39,,45.0,,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,,34.0,,30.0,15.5,31.0,16.0,33.0,4.0,10.0,8.0,10.0,SW,W,NNW,WSW,72.0,78.0,88.0,85.0,270.0,16581.0
